slide_id,n_tiles_used,tumor_fraction,mean_p_tum,status,frac_ADI,meanP_ADI,frac_BACK,meanP_BACK,frac_DEB,meanP_DEB,frac_LYM,meanP_LYM,frac_MUC,meanP_MUC,frac_MUS,meanP_MUS,frac_NORM,meanP_NORM,frac_STR,meanP_STR,frac_TUM,meanP_TUM
H1986-22-A4,7363.0,0.0019013988863235095,0.010216787731423186,ok,0.0,0.003140413048537255,0.8311829417357055,0.7790424617024115,0.0006790710308298248,0.010512524396934123,0.010457693874779302,0.015402244685353918,0.0035311693603150888,0.008606857582498077,0.0,8.697685186437925e-05,0.1519760966997148,0.17205573459193718,0.00027162841233192993,0.0009359994090403899,0.0019013988863235095,0.010216787731423186
H1633-22-8,7280.0,0.001510989010989011,0.006180991257426109,ok,0.08887362637362638,0.08733820409911233,0.03942307692307692,0.046783399005931606,0.016483516483516484,0.019824127267392095,0.38956043956043956,0.3653005273958468,0.22678571428571428,0.20600107688965613,0.17898351648351649,0.1757565266972273,0.001510989010989011,0.007942461302267003,0.05686813186813187,0.08487268608514056,0.001510989010989011,0.006180991257426109
H-353-1-22-B,5678.0,0.011623811201127158,0.017172955029504295,ok,0.055829517435716805,0.06538077992127828,0.012680521310320535,0.019111424872300855,0.017964071856287425,0.018017265731317098,0.08805917576611483,0.08682675610282894,0.029764001408946812,0.040082927280401345,0.5980979218034519,0.5787735800374996,0.1852765058119056,0.17249977571173186,0.0007044734061289186,0.0021345353131376732,0.011623811201127158,0.017172955029504295
H-350-5-22,4437.0,0.14965066486364662,0.15840788303263775,ok,0.0,0.0009340403946815615,0.009240477800315528,0.011645812365071662,0.004056795131845842,0.007025518253232716,0.036285778679287804,0.03968394563357677,0.011945007888212756,0.02182946214329333,0.027496055893621817,0.026033355988669796,0.7601983322064458,0.7314969743931072,0.001126887536623845,0.0029430077957290496,0.14965066486364662,0.15840788303263775
H1628-22-B1,3641.0,0.03350727822026916,0.0433084646219528,ok,0.009338093930238945,0.02713414600242059,0.7942872837132656,0.7085748878731989,0.1010711343037627,0.10880711661603429,0.0,0.004038278278594495,0.061246910189508376,0.08710650638636416,0.0,0.0013716876167656476,0.0005492996429552321,0.015110546768159941,0.0,0.004548365836509133,0.03350727822026916,0.0433084646219528
H1628-22-B9-1,2631.0,0.02774610414291144,0.03442072003059165,ok,0.0,0.010436906947713353,0.7871531736982136,0.6861001736541094,0.03344735841885215,0.04561916377468936,0.014063093880653743,0.014227771025253664,0.1337894336754086,0.16101724261846995,0.0,0.0012557520143052752,0.003800836183960471,0.04199083581864782,0.0,0.00493143411621968,0.02774610414291144,0.03442072003059165
H1440-21-21,745.0,0.0,0.00015297440594469453,ok,0.010738255033557046,0.012138335574109106,0.042953020134228186,0.04408646226631534,0.0,0.0008729111979435868,0.9436241610738255,0.9344511821167911,0.0026845637583892616,0.0060738327649748165,0.0,0.0005685859222594867,0.0,0.0015018728031982172,0.0,0.0001538429484636961,0.0,0.00015297440594469453
H744-22-4,4361.0,0.06741573033707865,0.05871128315414719,ok,0.24948406328823663,0.21305472802305828,0.04998853473973859,0.05480233860641952,0.005732630130703967,0.011172721999556691,0.010089429030038982,0.02069065586471579,0.13735381793166704,0.16183304595694273,0.4434762669112589,0.41624652890663744,0.005274019720247649,0.016691052200879207,0.03118550791102958,0.04679764528764309,0.06741573033707865,0.05871128315414719
H742-22-37,2851.0,0.12872676253945983,0.14939607105451247,ok,0.03472465801473167,0.03729843753472548,0.02630655910206945,0.029206653538968598,0.15713784636969486,0.16130659021989668,0.326902841108383,0.3028203794163228,0.01999298491757278,0.026837952436298107,0.28831988775868117,0.26521414876561894,0.01683619782532445,0.02104424807275193,0.001052262364082778,0.006875518960904984,0.12872676253945983,0.14939607105451247
H1560-22-1,6970.0,0.020373027259684363,0.02874535707513137,ok,0.014777618364418939,0.0236942328053039,0.09167862266857962,0.08621102206723559,0.032281205164992825,0.039356824454704786,0.009038737446197992,0.016449887156653412,0.23428981348637015,0.2118179377436903,0.4783357245337159,0.46550972925140693,0.11621233859397417,0.11812302000686521,0.0030129124820659973,0.010091989439008506,0.020373027259684363,0.02874535707513137
H533-22-7-2,11628.0,0.23151014791881666,0.2280119595152448,ok,0.015565875472996217,0.016966854958327972,0.01866185070519436,0.02012652282652148,0.42234262125902994,0.40962225631595345,0.08006535947712418,0.08264287128150924,0.08298933608531132,0.08807165631701397,0.07705538355693155,0.08164439460673364,8.599931200550395e-05,0.0011546792674083338,0.0717234262125903,0.07175880491128715,0.23151014791881666,0.2280119595152448
H1079-22-9,3949.0,0.04988604710053178,0.06840820839419376,ok,0.009116231957457584,0.016561065451327645,0.009369460622942517,0.012693198028294229,0.00962268928842745,0.01866670953742607,0.011901747277791846,0.013285654270377088,0.28108381868827553,0.27348021090514857,0.5578627500633072,0.5200502770316113,0.07090402633578122,0.07096119680703473,0.0002532286654849329,0.005893479574586598,0.04988604710053178,0.06840820839419376
H-353-2-22-B,10400.0,0.04730769230769231,0.04907308954513798,ok,0.024615384615384615,0.041985752225882536,0.008076923076923077,0.013033267100594706,0.02480769230769231,0.024922439484594272,0.03288461538461539,0.03879370575709514,0.10480769230769231,0.1161749653755324,0.6057692307692307,0.5626140378578692,0.15134615384615385,0.15163263411977665,0.0003846153846153846,0.0017701085335170073,0.04730769230769231,0.04907308954513798
